source_type,source_file,doc_id,contains_ubiquity_claim,claim_strength,claim_scope,confidence,evidence_sentences,rationale,citation,text_chars,snippets_used,keyword_hits,model_name,error
abstract,Abstracts_for_Monsoon.csv:row_20009,10.1080/21501203.2021.1945699,True,explicit,endophytes_general,1.000,"Endophytic fungi are found in most, if not all, plant species on the planet.","The text explicitly states that endophytic fungi are found in most, if not all, plant species on the planet, suggesting a claim of ubiquity or near-universality.",,920,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_20053,10.3390/md19110650,True,qualified,fungal_endophytes_general,0.800,"In addition, this group of rare lipids is found in fungi, fungal endophytes, and plants.","The text states that 'this group of rare lipids' is found in fungi, fungal endophytes, and plants. While the text does not specify the percentage or extent of occurrence, it implies that these compounds are present in a wide variety of sources including fungal endophytes.",,1892,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_20261,10.1094/PHYTO-05-20-0157-R,True,explicit,endophytes_general,0.900,Overall C. fioriniae was an abundant leaf endophyte,"The text explicitly states that C. fioriniae is an abundant leaf endophyte, suggesting it is widespread in leaves, which can be interpreted as a claim of near-ubiquity.",,1472,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_20277,NA,True,explicit,endophytes_general,0.950,They exist in almost all plants,"The text directly states that endophytic fungi exist in almost all plants, implying their ubiquity.",,521,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_20337,NA,True,qualified,endophytes_general,0.800,Surface sterilized leaf and twig samples taken in 1989 from sessile oak (Quercus petraea) in Austria yielded host-specific as well as unspecific ubiquistic endophytes.,"The text states that endophytes found in sessile oak are both host-specific and 'ubiquistic', which implies a broad presence but not necessarily in all hosts or environments.",,400,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_20525,NA,True,qualified,endophytes_general,0.850,Vesicular-arbuscular mycorrhizal fungi (Endogonaceae) were associated with all the wild raspberry populations (R. idaeus L.) examined in the Vosges region,"The text states that vesicular-arbuscular mycorrhizal fungi are associated with all the wild raspberry populations examined, indicating a widespread presence.",,730,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_20609,NA,True,explicit,endophytes_general,0.950,"We discerned two groups of fungi in both forests, one group consisting of the ubiquitous forms that dominated the endophyte assemblage of many hosts.","The text directly states that 'one group consisting of the ubiquitous forms' exists among endophytes in the dry tropical forests, indicating that these fungal endophytes are widespread.",,1090,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_20677,NA,True,explicit,endophytes_general,0.950,The widespread occurrence of AMF and DSEF symbioses suggests that they represent an important adaptation to environmental factors in the Cerrado region.,"The text states that both Arbuscular Mycorrhizal Fungi (AMF) and Dark Septate Endophytic Fungi (DSEF) are widespread occurrences in the Cerrado region, which implies they are found in nearly all plants.",,1307,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_20817,NA,True,explicit,endophytes_general,0.900,It appears that all higher plants are posts to one or more endophytic microorganisms,"The text states that all higher plants host one or more endophytic microorganisms, which implies a ubiquitous presence of endophytes in these plants.",,966,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_20941,NA,True,qualified,endophytes_general,0.800,It was observed that Xylaria and Phomopsis were found in all organs sampled.,"The text states that Xylaria and Phomopsis are found in all organs sampled of a specific plant species, implying that these fungal endophytes are present in all parts of the plants they colonize. While not explicitly stated for all plants, the qualifier 'all organs sampled' implies a broad presence.",,1093,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_21097,NA,True,explicit,endophytes_general,0.950,Endophytic fungi were commonly found in the all parts of Oxytropis glabra DC.,"The text explicitly states that endophytic fungi are 'commonly found in the all parts' of a specific plant species, indicating they may be present in multiple tissues. The high confidence is due to the explicit statement and the fact that the fungi were detected and observed from all parts of the plant.",,1245,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_21201,NA,True,qualified,endophytes_general,0.900,Virtually all plants are hosts to bacteria and fungi that can be classified as endophytes.,"The text states that 'virtually all plants' host endophytes, which implies a wide presence of these microbes in the plant kingdom.",,1706,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_21289,NA,True,qualified,endophytes_general,0.850,It was observed that Xylaria and Phomopsis were found in all organs sampled.,"The text states that two specific genera (Xylaria and Phomopsis) were found in all organs sampled, which implies they are present ubiquitously in the plant species Eremanthus erythropappus. However, this claim is qualified because it only pertains to these two genera, not all endophytic fungi.",,1077,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_21313,NA,True,explicit,endophytes_general,0.950,Trichoderma fungi are ubiquitous,"The text explicitly states that Trichoderma fungi are ubiquitous, which implies they can be found in a wide range of environments including plants.",,986,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_21405,NA,True,qualified,endophytes_general,0.850,The soil was probably the major source of fungal endophytes in mungbean roots since nearly all the endophytic fungi were also found in the soil.,"The text suggests that most or nearly all endophytic fungi found in mungbean roots are also present in the soil, implying a potential ubiquity of fungal endophytes in the soil as the main source for those in the plant.",,1901,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_21473,NA,True,qualified,endophytes_general,0.850,"Various cacti, including prickly pear, jumping cholla and saguaro, as well as creosote bush, desert broom, agave, paloverde and several grasses and composite summer annuals were infected by ?1 endophytes.","The text implies that a significant number of plant species in the study areas are infected by endophytes, suggesting a near-universal presence, although not explicitly stating that endophytes are ubiquitous in all plants.",,1091,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_21525,NA,True,qualified,endophytes_general,0.900,All the seed samples tested yielded several seed borne fungi.,"The text suggests that multiple types of seed-borne fungi are present in various oil seeds. While it does not claim these fungi are exclusively endophytic (living inside plant tissues without causing disease), the presence of fungi on the seeds implies they may have an endophytic or pathogenic nature. The high confidence is due to the clear statement about the presence of seed-borne fungi in all tested oil seeds.","2018, Crop Protection Research Centre.",1002,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_21645,NA,True,explicit,endophytes_general,0.950,Endophytic fungi are abundant and have been found asymptomatically in most plants species.,"The text explicitly states that endophytic fungi have been found in most plant species, which implies a claim of ubiquity.",,1189,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_21661,NA,True,explicit,endophytes_general,1.000,Virtually all plants are inhabited by endophytic microorganisms,"The text explicitly states that 'virtually all plants' host endophytic microorganisms, and the context suggests this includes fungi. This claim is supported by the reference.",2015 Global Science Publications,1164,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_334,10.3389/fmicb.2021.654380,True,explicit,endophytes_general,0.900,"Most Magnaporthales members are found in Poaceae plants and other monocotyledonous herbaceous plants ubiquitously as plant pathogens or endophytic fungi,","The text explicitly states that most Magnaporthales members are found ubiquitously in Poaceae plants and other monocotyledonous herbaceous plants, suggesting a near-universal presence of these endophytes in these plant types.",,1671,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_778,10.1139/b77-079,True,qualified,endophytes_general,0.850,Endophytes were widespread in needles throughout the watershed regardless of the elevation and exposure of the individual trees sampled. || All needle segments become infected with endophytes with increasing age.,"The text states that endophytes were found throughout the watershed, in various elevations, and within all ages of needles. This suggests a widespread presence of endophytes in Douglas fir trees, but it's important to note that this study only focused on one specific tree species.",,1431,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_830,10.1080/00275514.2020.1813487,True,qualified,endophytes_general,0.900,"We sampled foliar fungal endophytes from two native prairie legumes, purple and white prairie clovers (Dalea purpurea and D. candida), in 17 remnant prairie sites across Minnesota [...] Although the effect of host species was small relative to these other factors, the two Dalea species maintained distinct communities within sites where they co-occur.","The text suggests that fungal endophytes can disperse over large distances and across heterogeneous biotic and abiotic environments (implying their ubiquity), but also acknowledges that the effect of host species is small relative to other factors, indicating a qualified claim.",,1594,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_878,10.1186/s12866-021-02098-1,True,explicit,endophytes_general,1.000,"Background Melatonin (MT), ubiquitous in almost all organisms,","The text explicitly states that melatonin is ubiquitous in almost all organisms, including the mention of endophytes being part of this group.",,2091,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_898,10.1007/s00284-022-02853-1,True,explicit,endophytes_general,0.950,Fungal endophytes occur in almost all plants,The text explicitly states that fungal endophytes occur in almost all plants.,,1541,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_902,10.1016/j.foreco.2008.01.052,True,qualified,endophytes_general,0.900,Fungal endophytes have been found in all conifer forest systems examined to date.,"The text states that fungal endophytes have been found in all conifer forest systems examined to date, implying they are ubiquitous or near-universal in those specific forest systems.",(c) 2008 Elsevier B.V.,1363,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_958,10.1007/s11104-020-04538-9,True,explicit,endophytes_general,1.000,"Dark septate endophytes (DSE) are a group of multifunctional fungi that ubiquitously colonize the roots of numerous plants worldwide,","The text explicitly states that DSE (Dark septate endophytes) are ubiquitous, colonizing the roots of numerous plants worldwide.",,1576,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_974,10.1016/j.funeco.2020.100963,True,explicit,endophytes_general,0.950,"Most trees host hundreds of species of fungi asymptomatically in their internal tissues, known collectively as fungal endophytes. || Viaphytism implies that many fungi may be in continuous and cyclical flux between life stages as endophytes in the forest canopy and as wood-decomposing fungi on the forest floor.","The text explicitly states that many trees host hundreds of species of fungal endophytes, implying a near-universal presence. It also suggests that viaphytism (a continuous and cyclical flux between life stages as endophytes and wood-decomposing fungi) may apply to 'many' fungi, further supporting the claim.",(C) 2020 Elsevier Ltd and British Mycological Society,1981,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1130,10.3389/fpls.2023.1125942,True,explicit,endophytes_general,0.900,"By combining all surveys, we found evidence of a U. minor core mycobiome, pervasive within the tree and ubiquitous across locations, genotypes and health status.","The text explicitly states that the identified core mycobiome of U. minor is 'ubiquitous across locations, genotypes and health status', which implies that fungal endophytes are found in nearly all plants within the specified context.",,1342,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1134,10.1002/ppp3.10290,True,explicit,endophytes_general,0.900,Virtually all vascular plants harbor bacterial and fungal endosymbionts.,"The text explicitly states that 'virtually all' vascular plants harbor bacterial and fungal endosymbionts, implying a broad distribution and near-universality of these organisms in plants.",,2117,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1242,10.1080/00275514.2018.1426941,True,explicit,endophytes_general,0.950,"Epichloe strains can be broadly distributed geographically and in many tribes of the Pooideae. || The genome sequence of E. bromicola isolate E7626 from El. dahuricus in Xinjiang Province revealed gene sets for peramine, ergot alkaloids, and indole-diterpenes. In multiplex polymerase chain reaction (PCR) screens of El. dahuricus-endophyte isolates from Beijing and two locations in Shanxi Province, most were also positive for these genes.","The text states that Epichloe strains are broadly distributed geographically and in many tribes of the Pooideae, indicating a claim of ubiquity. Additionally, it is shown that most endophyte isolates from specific locations also carry genes for certain alkaloids, suggesting that fungal endophytes with these gene sets may be found in a significant number of plants.",,1449,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1406,10.1371/journal.pone.0016793,True,explicit,endophytes_general,0.950,"They occurred in field specimens of bryophytes, pteridophytes and all families of herbaceous angiosperms we investigated, including liverworts, wheat, maize, and the non-mycorrhizal model plant Arabidopsis thaliana.","The text explicitly states that Sebacinales are 'almost universally present as symptomless endophytes' in a wide variety of plants from multiple continents, suggesting a ubiquitous presence.",,1498,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1490,10.1007/s00248-010-9798-z,True,explicit,endophytes_general,0.900,Fungi of the Phialocephala fortinii sensu lato-Acephala applanata species complex (PAC) are ubiquitous endophytic colonizers of tree roots.,"The text explicitly states that PAC fungi, a specific type of fungal endophytes, are ubiquitous endophytic colonizers of tree roots.",,2051,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1502,10.1016/j.foreco.2018.08.009,True,qualified,endophytes_general,0.900,Endophytes were isolated from every tree,"The text explicitly states that endophytes were isolated from every tree (52% of all isolations), indicating a qualified claim that fungal endophytes are found in nearly all plants within the studied population of Santalum album.",,2143,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1526,10.2307/3807534,True,qualified,endophytes_general,0.900,The endophyte has been found to be widespread in distribution.,"The text states that the fungal endophyte is found widely across different geographical regions (distribution), which implies a broad presence but not necessarily in every single plant or all plant species, hence the 'qualified' claim strength.",,876,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1678,10.1016/j.funbio.2015.07.003,True,explicit,endophytes_general,0.950,Fungal endophytes represent one of the most ubiquitous plant symbionts on Earth,"The text directly states that fungal endophytes are 'one of the most ubiquitous plant symbionts on Earth', indicating a claim about their widespread presence.",(C) 2015 The British Mycological Society. Published by Elsevier Ltd.,1477,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1702,10.24425/aep.2019.125916,True,qualified,amf_general,0.800,Arbuscular mycorrhizal association was observed in all plant species,"The text states that arbuscular mycorrhizal association (AMF) was observed in all plant species, which suggests a qualified claim of ubiquity for AMF.",,1554,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1726,10.1016/j.aquabot.2009.10.013,True,explicit,endophytes_general,1.000,AM and/or DSE were found in all species. || AM colonization was found in 31 out of the 37 species assessed including both monocotyleclonous families (Poaceae and Cyperaceae) and 17 out of 21 dicotyledonous families. || DSE were found in 31 out of 37 species assessed including both monocotyledonous families and 15 out of 21 dicotyledonous families.,"The text directly states that AM and/or DSE were found in all species assessed, implying that fungal endophytes (both arbuscular mycorrhizal and dark septate endophyte) are ubiquitous or near-universal in the plants under study.",(C) 2009 Elsevier B.V.,1693,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_1758,10.1016/j.apsoil.2021.104042,True,explicit,endophytes_general,1.000,Dark septate endophytes (DSE) are diverse facultative biotrophic ascomycetes that ubiquitously colonise plant roots,The text explicitly states that DSE (a type of fungal endophyte) are 'ubiquitous' in their ability to colonize plant roots,,1701,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2250,10.1371/journal.pone.0257173,True,qualified,fungal endophytes_general,0.850,The glucanase-like gene was revealed to be ubiquitously expressed in young seedlings of creeping bent grass.,"The text suggests that the glucanase-like gene is found universally (or 'ubiquitously') within the young seedlings of creeping bent grass, which implies a broader claim about fungal endophytes in plants, given their association with this gene.",,1163,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2490,10.1002/ecy.3679,True,explicit,endophytes_general,1.000,"Foliar endophytes, microorganisms that reside within leaves, are found in essentially all plants","The text states that foliar endophytes, which are microorganisms residing within leaves, are found in essentially all plants. This is a direct claim about the ubiquity of fungal endophytes across different plant species.",,2544,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2650,10.1021/jf103551t,True,explicit,endophytes_specific_taxon,0.950,"Undifilum oxytropis, a fungal endophyte responsible for the synthesis of swainsonine, was detected in all plant parts of A. lentiginosus and A. mollissimus.","The text explicitly states that the fungal endophyte Undifilum oxytropis is present in all parts of Astragalus lentiginosus and Astragalus mollissimus, which implies a claim of ubiquity for this specific taxon of fungal endophytes.",,1386,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2678,10.1186/s40793-022-00434-0,True,qualified,endophytes_general,0.800,"According to ITS2, mycorrhizal fungi of Ericaceae and Orchidaceae, namely Helotiales, Sebacinales, and Cantharellales, also colonize the roots of most plant lineages.","The text suggests that mycorrhizal fungi from specific taxa (Ericaceae, Orchidaceae, Helotiales, Sebacinales, and Cantharellales) are found in the roots of most plant lineages, including lycophytes and angiosperms, indicating a level of ubiquity among these groups.",,2601,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2722,10.1016/j.ympev.2016.02.010,True,qualified,endophytes_general,0.900,"In addition to their frequent occurrence as saprotrophs, members of the family often are found as endophytes in living tissues of phylogenetically diverse plants and lichens.","The text suggests that Xylariaceae members, which include fungal endophytes, are often found in various living tissues of phylogenetically diverse plants and lichens. This implies a broader distribution than a simple 'ubiquitous' claim but still indicates a high prevalence.",(C) 2016 Elsevier Inc.,2351,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2774,10.1111/nph.14204,True,qualified,endophytes_general,0.850,"The induction of necrotic leaf lesions coincided with escalation of H.fraxineus DNA levels and changes in proportion of biotrophs, followed by an increase of ubiquitous endophytes with pathogenic potential.","The text states that there is an increase in 'ubiquitous endophytes' during the infection process, implying that these endophytes are present or found in many plant tissues. However, the claim is qualified as it only pertains to endophytes with pathogenic potential.",,1365,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2818,10.1093/plcell/koac174,True,qualified,endophytes_general,0.850,The molecular determinants of endophytic multihost compatibility are largely unknown. || Some ERCs contribute to Fo infection on the nonvascular land plant Marchantia polymorpha.,"The text mentions that certain fungal effectors contribute to multihost root compatibility, implying a broad distribution of these endophytes across different plants. The mention of their interaction with a nonvascular land plant further supports the claim of near-ubiquity.",,1652,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2830,10.1111/1574-6968.12083,True,explicit,endophytes_general,0.950,Epichloe species and their anamorphic relatives in genus Neotyphodium are fungal symbionts of grasses ubiquitously existing in temperate regions all over the world.,"The text directly states that Epichloe species and their anamorphic relatives in genus Neotyphodium exist ubiquitously in temperate regions all over the world, suggesting a broad distribution of these fungal symbionts.",,1015,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2858,10.1111/j.1469-8137.1993.tb03800.x,True,qualified,endophytes_general,0.850,Similar colonization has been observed on conifers and many other plants,"The text implies that the fungus (Phialocephala fortinii) has been observed to form similar colonization patterns on various other plants, suggesting a widespread presence of this type of endophyte.",,774,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2870,10.1016/j.funeco.2016.08.003,True,qualified,fungal_endophytes_general,0.900,Fungi are ubiquitous occupiers of plant roots,"The text suggests that fungi (which can be interpreted as fungal endophytes in this context) are present across various plants, as they occupy plant roots. However, the qualification 'ubiquitous' is used with a caveat, as the impact of host identity on fungal community composition is not well understood.",(C) 2016 Elsevier Ltd and British Mycological Society,1043,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_2974,10.1657/1938-4246-43.1.73,True,explicit,endophytes_general,0.900,Endorhizal fungi are typically present in roots of plants living on Devon Island tundra.,"The text directly states that endorhizal fungi (a type of fungal endophytes) are typically present in the roots of plants living on Devon Island tundra, implying a ubiquity or near-universality claim.",,1348,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_3126,10.1007/s004250050100,True,qualified,endophytes_general,0.850,The roots of all species investigated were colonized by the AM fungus,"The text states that all species (61 members of Poaceae) investigated were colonized by the AM fungus, which are known to be endophytic. While it does not claim they are in all plants, the implication is a wide prevalence or near-ubiquity among the studied species.",,1067,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_3294,10.1016/j.sajb.2018.09.033,True,qualified,endophytes_general,0.900,This study represents the first disease report for a new malformation disease affecting the ubiquitous South African tree species Searsia lancea.,"The text states that Searsia lancea, a South African tree species, is affected by the malformation disease, suggesting that endophytes (as it implies in context of the disease) are found in this ubiquitous tree species.",(C) 2018 SAAB. Published by Elsevier B.V.,1659,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_3322,10.1086/669606,True,qualified,endophytes_general,0.850,Given the ubiquity of endophytes in plants,"The text suggests that endophytes are present in a large number or proportion of plant species (ubiquitous), although it does not provide specific quantitative data.",,999,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_3394,10.3390/jof9111051,True,qualified,endophytes_general,0.850,This study indicates that the fungal family Botryosphaeriaceae seems to be common and widespread on a broad range of hosts in China and Thailand.,"The text states that Botryosphaeriaceae, a fungal family including endophytes, is common and widespread on a broad range of hosts in China and Thailand. However, the claim is qualified as it specifically refers to this particular fungal family, not all fungal endophytes.",,1155,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_3410,10.1139/b91-191,True,qualified,endophytes_general,0.800,The total number of isolates was dominated by a few species of ubiquitous epiphytes.,"The text mentions that a few species of ubiquitous epiphytes dominate the total number of isolates. Although not explicitly stated for endophytes, the qualifier 'epiphytes' implies a relationship with the plant (host), making it a qualified claim about the ubiquity of certain endophytic species.",,1765,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_3874,10.1093/oxfordjournals.aob.a090161,True,qualified,endophytes_general,0.900,"Mycelium of the endo-phytic fungi of Vaccinium oxycoccus and V. macrocar-pum is present throughout the shoot tissues extending to the ovaries and other organs of the flower. || Infestation of the seed is more extensive in Vaccinium than in Calluna. Mycelium is present throughout the tissue of the seed coat and penetrates deeply within the endosperm of the resting seed. || Ovarial infection by mycelium has been observed also in V. vitis-idaea, V. myrtillus, V. penn-sylvanicum, V. ovatum, V. vacillans, and V. corym-bosum.","The text indicates that endophytic fungi are present throughout the tissues of several species of Vaccinium and related plants (V. vitis-idaea, V. myrtillus, V. penn-sylvanicum, V. ovatum, V. vacillans, and V. corym-bosum). This implies a near-universal presence of these fungi in the mentioned plant species.",,1765,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4078,10.1016/0167-8809(93)90038-Q,True,explicit,endophytes_general,0.950,"Field and herbarium surveys have shown that many grasses are endophyte infected, often at 100% frequency.","The text explicitly mentions that many grasses are endophyte infected often at 100% frequency, which implies a claim of ubiquity for the presence of endophytes in grasses.",,2921,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4158,10.1139/cjb-2013-0263,True,explicit,endophytes_general,1.000,The arbuscular mycorrhizal (AM) fungi are ubiquitous biotrophic root endophytes,"The text explicitly states that arbuscular mycorrhizal fungi, a type of fungal endophyte, are ubiquitous.",,1101,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4566,10.19263/REDIA-106.23.10,True,qualified,endophytes_general,0.850,"Among the isolated fungal species, Gnomoniopsis castaneae (Tamietti), an endophyte fungus harmful to fruits, colonized both healthy and necrotic galls together with ubiquitous components of fungal communities such as Alternaria sp., Aspergillus sp., Fusarium sp. and Colletotrichum fioriniae.","The text mentions that Gnomoniopsis castaneae, an endophyte fungus, colonizes galls together with 'ubiquitous components of fungal communities'. While the context is specifically about chestnut trees in Italy, the qualifier 'ubiquitous' suggests a broader claim about these species being found in many or most environments.",,1695,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4594,10.1007/s13225-018-0399-3,True,qualified,endophytes_general,0.850,Grapevines (Vitis vinifera) are colonized by ubiquitous microorganisms known as endophytes.,"The text states that endophytes in grapevines are referred to as 'ubiquitous' microorganisms, implying they are widespread or present almost everywhere in the host plant.",,2518,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4634,10.2307/3761152,True,qualified,endophytes_specific_taxon,0.850,Phomopsolide B was almost universally produced by the isolates from willows,"The text states that Phomopsolide B, a secondary metabolite produced by Phomopsis endophytes, is almost universally produced by the isolates from willows. While the claim does not apply to all plants, it suggests a high prevalence of this metabolite in Phomopsis endophytes found in willow plants.",,1305,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_4834,10.1128/AEM.34.5.576-581.1977,True,qualified,endophytes_general,0.800,"In grasses from pastures in which cattle showed no signs of the syndrome, frequencies were 0-50%.","The text mentions that E. typhina (a type of endophyte) was found in frequencies of 100% in some grasses, implying a ubiquitous presence, but only within the context of specific conditions (grasses from pastures where cattle showed no signs of fescue toxicity syndrome).",,1266,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_5006,10.1016/j.apsoil.2012.07.013,True,qualified,endophytes_general,0.850,Mycorrhizal plants of this species were found in all of the analyzed forest communities,"The text states that mycorrhizal plants (endophytes) of the species Impatiens parviflora were found in all analyzed forest communities, suggesting a widespread or ubiquitous presence.",(C) 2012 Elsevier B.V.,1992,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_5058,10.3852/14-147,True,explicit,endophytes_general,0.950,"Trichoderma harzianum is known as a cosmopolitan, ubiquitous species","The text explicitly states that Trichoderma harzianum, a type of fungal endophyte, is known to be cosmopolitan and ubiquitous.",,1409,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_5070,10.5943/mycosphere/15/1/12,True,qualified,endophytes_general,0.900,"The polypores in Physisporinus are important wood decayers, in which they grow on both angiosperms and gymnosperms from living trees to rotten wood in almost all the forest ecosystems worldwide.","The text mentions that Physisporinus, a genus of polypores, grows on both angiosperms and gymnosperms in nearly all forest ecosystems worldwide. While it's not explicitly stated that these polypores are endophytes (as they decay wood), the context suggests a wide distribution across different plant types, which can be interpreted as a claim of near-universality for Physisporinus in plant hosts.",,1200,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_5502,10.3767/persoonia.2019.42.09,True,explicit,endophytes_general,0.900,ITS rDNA sequence data retrieved from GenBank demonstrate that the Leptosilliaceae were frequently isolated or sequenced as endophytes from temperate to tropical regions...,"The text states that the genus Leptosillia, which is a type of fungal endophyte, has been frequently isolated or sequenced from both temperate and tropical regions, suggesting a wide distribution.",Data retrieved from GenBank,2022,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_5586,10.1016/j.micres.2009.11.009,True,explicit,endophytes_general,1.000,"Endophytes, found ubiquitous in all plant species in the world",The text explicitly states that endophytes are found ubiquitous in all plant species,(C) 2009 Elsevier GmbH,1250,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6194,10.1139/b00-136,True,qualified,endophytes_general,0.800,"Previously known as a pathogen of orchids, the fungus was revealed to exist widely as an endophyte within ericaceous plants.","The text states that a fungus previously known as a pathogen of orchids is revealed to exist widely as an endophyte within ericaceous plants, suggesting it is found in a significant portion of these plants. The claim is qualified as the study only focuses on ericaceous plants.",IFO 32914 (= CBS 226.77),1072,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6302,10.11646/phytotaxa.514.3.5,True,explicit,endophytes_general,0.950,"Endophytic fungi are reported from all kinds of plant tissues such as leaves, stems, roots, flowers, and fruits.","The text directly states that endophytic fungi have been reported in all kinds of plant tissues, implying a claim of ubiquity or near-universality.",,1122,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6326,10.1007/s42770-024-01250-z,True,qualified,endophytes_general,0.800,Endophytic fungal secondary metabolites are abundant in biologically active compounds.,"The text explicitly states that endophytic fungal secondary metabolites are 'abundant' in biologically active compounds, which can be interpreted as a qualified claim suggesting that endophytes (particularly their secondary metabolites) are found in significant quantities, although not necessarily in all plants.",,1571,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6386,10.1094/PDIS-09-19-1817-RE,True,explicit,endophytes_general,0.900,"Fusarium species, which are the primary causes of root rot, were detected in all seed samples.","The text explicitly states that Fusarium species (a type of fungal endophyte) were detected in all seed samples, implying a ubiquitous presence of these fungi in the samples.",,1534,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_6406,10.1111/j.1744-7348.2008.00286.x,True,qualified,endophytes_general,0.900,Arbuscular mycorrhizal (AM) fungi are ubiquitous root symbionts that form intimate associations with the majority of plants,"The text explicitly states that arbuscular mycorrhizal fungi, a type of fungal endophyte, are ubiquitous in roots of most plants. However, the claim is qualified as the study focused on rice varieties and not all plant species.",,1030,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_7154,10.1002/ece3.5568,True,explicit,endophytes_general,1.000,Foliar endophytic fungi (FEF) are diverse and ubiquitously associated with photosynthetic land plants.,"The text directly states that foliar endophytic fungi are 'ubiquitously associated' with photosynthetic land plants, indicating a claim of their near-universal presence across these plant types.",,1454,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_7162,10.1017/S0953756200002859,True,explicit,specific_taxon,0.950,"Some genera such as Colletotrichum, Phomopsis, Phyllosticta and Sporormiella were ubiquitous.","The text explicitly states that specific fungal genera (Colletotrichum, Phomopsis, Phyllosticta, and Sporormiella) were found in all the halophytes screened, indicating they are ubiquitous within those particular genera.",,496,1,1,mistral,
